id1	x1	C1.1	C1.2	C1.3	L1	N1	id2	x2	C2.1	C2.2	C2.3	L2	N2	id3	x3	C3.1	C3.2	C3.3	L3	N3	id4	x4	C4.1	C4.2	C4.3	L4
1	0	0	0	1	1	46	18	0.318494923	-0.002213306	0.660158198	0.751123372	0.394912346	5	1	0.095947379	0.571554885	0.820519211	-0.008557912	0.068590267	0	0	0	0	0	0	0
1	0	0	0	1	1	46	18	0.318494923	-0.002213306	0.660158198	0.751123372	0.394912346	5	2	0.349524556	0.521045701	0.71853773	0.460667919	0.096732372	0	0	0	0	0	0	0
1	0	0	0	1	1	46	18	0.318494923	-0.002213306	0.660158198	0.751123372	0.394912346	5	3	0.405266656	0.103679548	0.988017868	0.114329546	0.137202968	0	0	0	0	0	0	0
1	0	0	0	1	1	46	18	0.318494923	-0.002213306	0.660158198	0.751123372	0.394912346	5	4	0.453788506	-0.072822953	0.965516007	0.249951328	0.125982801	1	1	0.083242109	-0.285317164	0.412944467	0.864911019	0.043654881
1	0	0	0	1	1	46	18	0.318494923	-0.002213306	0.660158198	0.751123372	0.394912346	5	5	0.556927286	0.20148247	0.328616636	0.92272207	0.121275274	0	0	0	0	0	0	0
1	0	0	0	1	1	46	19	0.327331433	-0.134663604	0.624484686	0.769340406	0.333998384	3	1	0.479751791	-0.526621033	0.732706579	0.431058441	0.09566716	0	0	0	0	0	0	0
1	0	0	0	1	1	46	19	0.327331433	-0.134663604	0.624484686	0.769340406	0.333998384	3	2	0.541186059	-0.322759616	0.231817183	0.917653051	0.093427912	0	0	0	0	0	0	0
1	0	0	0	1	1	46	19	0.327331433	-0.134663604	0.624484686	0.769340406	0.333998384	3	3	0.917392349	-0.53647265	0.25882167	0.803248726	0.023870977	0	0	0	0	0	0	0
1	0	0	0	1	1	46	20	0.327331433	-0.501695903	-0.326840073	0.800922507	0.343844738	2	1	0.510251992	-0.756213654	-0.589275412	-0.28442118	0.092210336	0	0	0	0	0	0	0
1	0	0	0	1	1	46	20	0.327331433	-0.501695903	-0.326840073	0.800922507	0.343844738	2	2	0.595458717	0.132988774	-0.509898068	0.84989295	0.083485899	0	0	0	0	0	0	0
1	0	0	0	1	1	46	21	0.327331433	-0.373182419	0.541358651	0.753435969	0.407419663	4	1	0.262009206	-0.939748925	0.30843314	-0.14744815	0.043403042	0	0	0	0	0	0	0
